,id,title,overview,popularity,vote_average,vote_count,genres,cast,keywords,year,tags,poster_link
971,11978,Men of Honor,"['Against', 'formidable', 'odds', '--', 'and', 'an', 'old-school', 'diving', 'instructor', 'embittered', 'by', 'the', 'U.S.', ""Navy's"", 'new,', 'less', 'prejudicial', 'policies', '--', 'Carl', 'Brashear', 'sets', 'his', 'sights', 'on', 'becoming', 'the', ""Navy's"", 'first', 'African-American', 'master', 'diver', 'in', 'this', 'uplifting', 'true', 'story.', 'Their', 'relationship', 'starts', 'out', 'on', 'the', 'rocks,', 'but', 'fate', 'ultimately', 'conspires', 'to', 'bring', 'the', 'men', 'together', 'into', 'a', 'setting', 'of', 'mutual', 'respect,', 'triumph', 'and', 'honor.']",24.147269,7.0,544,['Drama'],"['RobertDeNiro', 'CubaGoodingJr.', 'CharlizeTheron']","['diving', 'u.s.navy']",2000,"Against formidable odds -- and an old-school diving instructor embittered by the U.S. Navy's new, less prejudicial policies -- Carl Brashear sets his sights on becoming the Navy's first African-American master diver in this uplifting true story. Their relationship starts out on the rocks, but fate ultimately conspires to bring the men together into a setting of mutual respect, triumph and honor. Drama diving u.s.navy RobertDeNiro CubaGoodingJr. CharlizeTheron","https://m.media-amazon.com/images/M/MV5BMjkxZGVmNzQtYjE0OC00MzVlLTkxODYtNzdkMjE3MmZjYjUxXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_QL75_UX190_CR0,0,190,281_.jpg"
972,45612,Source Code,"['Decorated', 'soldier', 'Captain', 'Colter', 'Stevens', 'wakes', 'up', 'in', 'the', 'body', 'of', 'an', 'unknown', 'man,', 'discovering', ""he's"", 'involved', 'in', 'a', 'mission', 'to', 'find', 'the', 'bomber', 'of', 'a', 'Chicago', 'commuter', 'train.', 'He', 'learns', ""he's"", 'part', 'of', 'a', 'top-secret', 'experimental', 'program', 'that', 'enables', 'him', 'to', 'experience', 'the', 'final', '8', 'minutes', 'of', 'another', ""person's"", 'life.', 'Colter', 're-lives', 'the', 'train', 'incident', 'over', 'and', 'over', 'again,', 'gathering', 'more', 'clues', 'each', 'time.', 'But', 'can', 'he', 'discover', 'who', 'is', 'responsible', 'for', 'the', 'attack', 'before', 'the', 'next', 'one', 'happens?']",59.19888,7.1,2699,"['Thriller', 'ScienceFiction', 'Mystery']","['JakeGyllenhaal', 'MichelleMonaghan', 'VeraFarmiga']","['bomb', 'identity', 'fantasy', 'bomber', 'suspicion', 'timetravel', 'investigation', 'surrealism', 'soldier', 'helicopterpilot']",2011,"Decorated soldier Captain Colter Stevens wakes up in the body of an unknown man, discovering he's involved in a mission to find the bomber of a Chicago commuter train. He learns he's part of a top-secret experimental program that enables him to experience the final 8 minutes of another person's life. Colter re-lives the train incident over and over again, gathering more clues each time. But can he discover who is responsible for the attack before the next one happens? Thriller ScienceFiction Mystery bomb identity fantasy bomber suspicion timetravel investigation surrealism soldier helicopterpilot JakeGyllenhaal MichelleMonaghan VeraFarmiga","https://m.media-amazon.com/images/M/MV5BMTY0MTc3MzMzNV5BMl5BanBnXkFtZTcwNDE4MjE0NA@@._V1_QL75_UX190_CR0,0,190,281_.jpg"
973,7305,Alive,"['The', 'amazing,', 'true', 'story', 'of', 'a', 'Uruguayan', 'rugby', ""team's"", 'plane', 'that', 'crashed', 'in', 'the', 'middle', 'of', 'the', 'Andes', 'mountains,', 'and', 'their', 'immense', 'will', 'to', 'survive', 'and', 'pull', 'through', 'alive,', 'forced', 'to', 'do', 'anything', 'and', 'everything', 'they', 'could', 'to', 'stay', 'alive', 'on', 'meager', 'rations', 'and', 'through', 'the', 'freezing', 'cold.']",14.48851,6.7,374,"['Action', 'Adventure', 'Drama', 'Thriller']","['EthanHawke', 'VincentSpano', 'JoshHamilton']","['rugby', 'stranded', 'survival', 'planewreck', 'airplanecrash', 'freezing', 'disastermovie']",1993,"The amazing, true story of a Uruguayan rugby team's plane that crashed in the middle of the Andes mountains, and their immense will to survive and pull through alive, forced to do anything and everything they could to stay alive on meager rations and through the freezing cold. Action Adventure Drama Thriller rugby stranded survival planewreck airplanecrash freezing disastermovie EthanHawke VincentSpano JoshHamilton","https://m.media-amazon.com/images/M/MV5BOGU2ZjkzNTAtMGE0NS00N2RmLTg5YWItMDA5NjM4OWJlNWM3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX190_CR0,3,190,281_.jpg"
974,11519,1941,"[""It's"", 'been', 'six', 'days', 'since', 'the', 'attack', 'on', 'Pearl', 'Harbor.', 'Panic', 'grips', 'California,', 'supposedly', 'the', 'next', 'target', 'of', 'the', 'Japanese', 'forces.', 'Everywhere', 'in', 'California,', 'people', 'are', 'suffering', 'from', 'war', 'nerves.', 'Chaos', 'erupts', 'all', 'over', 'the', 'state.', 'An', 'Army', 'Air', 'Corps', 'Captain,', 'a', 'civilian', 'with', 'a', 'deranged', 'sense', 'of', 'Nationalism,', 'civilian', 'defenders,', 'and', 'a', 'Motor', 'Pool', 'crew', 'all', 'end', 'up', 'chasing', 'a', 'Japanese', 'sub', 'planning', 'to', 'attack', 'LA.']",10.032626,5.6,143,"['Action', 'Comedy']","['DanAykroyd', 'NedBeatty', 'JohnBelushi']","['submarine', 'california', 'worldwarii', 'warship', 'pearlharbor', 'satire', 'losangeles', 'anarchiccomedy']",1979,"It's been six days since the attack on Pearl Harbor. Panic grips California, supposedly the next target of the Japanese forces. Everywhere in California, people are suffering from war nerves. Chaos erupts all over the state. An Army Air Corps Captain, a civilian with a deranged sense of Nationalism, civilian defenders, and a Motor Pool crew all end up chasing a Japanese sub planning to attack LA. Action Comedy submarine california worldwarii warship pearlharbor satire losangeles anarchiccomedy DanAykroyd NedBeatty JohnBelushi","https://m.media-amazon.com/images/M/MV5BNDVkYWM4YTktNGE3My00NDlkLTllMTAtNWQyOTZjYzEzNzg5XkEyXkFqcGdeQXVyMzExODEzNDA@._V1_QL75_UX190_CR0,2,190,281_.jpg"
975,9335,Transporter 2,"['Professional', 'driver', 'Frank', 'Martin', 'is', 'living', 'in', 'Miami,', 'where', 'he', 'is', 'temporarily', 'filling', 'in', 'for', 'a', 'friend', 'as', 'the', 'chauffeur', 'for', 'a', 'government', 'narcotics', 'control', 'policymaker', 'and', 'his', 'family.', 'The', 'young', 'boy', 'in', 'the', 'family', 'is', 'targeted', 'for', 'kidnapping,', 'and', 'Frank', 'immediately', 'becomes', 'involved', 'in', 'protecting', 'the', 'child', 'and', 'exposing', 'the', 'kidnappers.']",47.5612,6.2,1061,"['Action', 'Thriller', 'Crime']","['JasonStatham', 'AmberValletta', 'KateNauta']","['martialarts', 'warondrugs', 'kidnapping', 'bodyguard', 'baby-snatching']",2005,"Professional driver Frank Martin is living in Miami, where he is temporarily filling in for a friend as the chauffeur for a government narcotics control policymaker and his family. The young boy in the family is targeted for kidnapping, and Frank immediately becomes involved in protecting the child and exposing the kidnappers. Action Thriller Crime martialarts warondrugs kidnapping bodyguard baby-snatching JasonStatham AmberValletta KateNauta","https://m.media-amazon.com/images/M/MV5BMTQ5MDM0MTI2N15BMl5BanBnXkFtZTcwNTM5NDczMw@@._V1_QL75_UX190_CR0,2,190,281_.jpg"
976,11141,Laws of Attraction,"['Amidst', 'a', 'sea', 'of', 'litigation,', 'two', 'New', 'York', 'City', 'divorce', 'lawyers', 'find', 'love.']",6.201404,5.6,104,"['Action', 'Comedy', 'Romance', 'Thriller']","['PierceBrosnan', 'JulianneMoore', 'MichaelSheen']","['irland', 'rockstar', 'courtcase', 'rivalry', 'fallinginlove', 'divorcelawyer']",2004,"Amidst a sea of litigation, two New York City divorce lawyers find love. Action Comedy Romance Thriller irland rockstar courtcase rivalry fallinginlove divorcelawyer PierceBrosnan JulianneMoore MichaelSheen","https://m.media-amazon.com/images/M/MV5BMjEzODg4MjM1NF5BMl5BanBnXkFtZTYwNzQzNTI3._V1_QL75_UX190_CR0,0,190,281_.jpg"
977,8649,Bringing Out the Dead,"['48', 'hours', 'in', 'the', 'life', 'of', 'a', 'burnt-out', 'paramedic.', 'Once', 'called', 'Father', 'Frank', 'for', 'his', 'efforts', 'to', 'rescue', 'lives,', 'Frank', 'sees', 'the', 'ghosts', 'of', 'those', 'he', 'failed', 'to', 'save', 'around', 'every', 'turn.', 'He', 'has', 'tried', 'everything', 'he', 'can', 'to', 'get', 'fired,', 'calling', 'in', 'sick,', 'delaying', 'taking', 'calls', 'where', 'he', 'might', 'have', 'to', 'face', 'one', 'more', 'victim', 'he', ""couldn't"", 'help,', 'yet', 'cannot', 'quit', 'the', 'job', 'on', 'his', 'own.']",15.560918,6.6,225,['Drama'],"['NicolasCage', 'PatriciaArquette', 'JohnGoodman']","['newyork', 'coma', 'ambulance', 'nightlife', 'drugaddiction', 'hallucination', 'dyinganddeath', 'night', 'ambulanceman', 'alcoholism', 'teacher', 'hospital', 'violence', 'city', 'drug', 'illegalprostitution', 'roadmovie', 'euthanasia']",1999,"48 hours in the life of a burnt-out paramedic. Once called Father Frank for his efforts to rescue lives, Frank sees the ghosts of those he failed to save around every turn. He has tried everything he can to get fired, calling in sick, delaying taking calls where he might have to face one more victim he couldn't help, yet cannot quit the job on his own. Drama newyork coma ambulance nightlife drugaddiction hallucination dyinganddeath night ambulanceman alcoholism teacher hospital violence city drug illegalprostitution roadmovie euthanasia NicolasCage PatriciaArquette JohnGoodman","https://m.media-amazon.com/images/M/MV5BMDMyMjEyYzEtODVlZC00OWY0LTkxZjItNjJmOWRjNzQxMGNmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UY281_CR1,0,190,281_.jpg"
978,31867,Repo Men,"['In', 'the', 'future,', 'medical', 'technology', 'has', 'advanced', 'to', 'the', 'point', 'where', 'people', 'can', 'buy', 'artificial', 'organs', 'to', 'extend', 'their', 'lives.', 'But', 'if', 'they', 'default', 'on', 'payments,', 'an', 'organization', 'known', 'as', 'the', 'Union', 'sends', 'agents', 'to', 'repossess', 'the', 'organs.', 'Remy', 'is', 'one', 'of', 'the', 'best', 'agents', 'in', 'the', 'business,', 'but', 'when', 'he', 'becomes', 'the', 'recipient', 'of', 'an', 'artificial', 'heart,', 'he', 'finds', 'himself', 'in', 'the', 'same', 'dire', 'straits', 'as', 'his', 'many', 'victims.']",25.799697,6.2,620,"['Action', 'ScienceFiction', 'Thriller', 'Crime']","['JudeLaw', 'ForestWhitaker', 'AliceBraga']","['dystopia', 'evilcorporation', 'repoman', 'aftercreditsstinger']",2010,"In the future, medical technology has advanced to the point where people can buy artificial organs to extend their lives. But if they default on payments, an organization known as the Union sends agents to repossess the organs. Remy is one of the best agents in the business, but when he becomes the recipient of an artificial heart, he finds himself in the same dire straits as his many victims. Action ScienceFiction Thriller Crime dystopia evilcorporation repoman aftercreditsstinger JudeLaw ForestWhitaker AliceBraga","https://m.media-amazon.com/images/M/MV5BMjA4MTUxODM0MV5BMl5BanBnXkFtZTcwMDg3MTgwMw@@._V1_QL75_UX190_CR0,10,190,281_.jpg"
979,32274,Cradle Will Rock,"['A', 'true', 'story', 'of', 'politics', 'and', 'art', 'in', 'the', '1930s', 'USA,', 'centered', 'around', 'a', 'leftist', 'musical', 'drama', 'and', 'attempts', 'to', 'stop', 'its', 'production.']",4.901553,7.2,18,['Drama'],"['HankAzaria', 'RubénBlades', 'JoanCusack']",[],1999,"A true story of politics and art in the 1930s USA, centered around a leftist musical drama and attempts to stop its production. Drama HankAzaria RubénBlades JoanCusack","https://m.media-amazon.com/images/M/MV5BMTcwNzMzOTE2NV5BMl5BanBnXkFtZTcwMTk1OTMyMQ@@._V1_QL75_UY281_CR4,0,190,281_.jpg"
980,28,Apocalypse Now,"['At', 'the', 'height', 'of', 'the', 'Vietnam', 'war,', 'Captain', 'Benjamin', 'Willard', 'is', 'sent', 'on', 'a', 'dangerous', 'mission', 'that,', 'officially,', '""does', 'not', 'exist,', 'nor', 'will', 'it', 'ever', 'exist.""', 'His', 'goal', 'is', 'to', 'locate', '-', 'and', 'eliminate', '-', 'a', 'mysterious', 'Green', 'Beret', 'Colonel', 'named', 'Walter', 'Kurtz,', 'who', 'has', 'been', 'leading', 'his', 'personal', 'army', 'on', 'illegal', 'guerrilla', 'missions', 'into', 'enemy', 'territory.']",49.973462,8.0,2055,"['Drama', 'War']","['MartinSheen', 'MarlonBrando', 'RobertDuvall']","['guerrilla', 'river', 'vietnam', 'vietcong', 'cambodia', 'army', 'insanity', 'tribe', 'greenberet', 'jungle', 'apocalypse', 'death', 'napalm']",1979,"At the height of the Vietnam war, Captain Benjamin Willard is sent on a dangerous mission that, officially, ""does not exist, nor will it ever exist."" His goal is to locate - and eliminate - a mysterious Green Beret Colonel named Walter Kurtz, who has been leading his personal army on illegal guerrilla missions into enemy territory. Drama War guerrilla river vietnam vietcong cambodia army insanity tribe greenberet jungle apocalypse death napalm MartinSheen MarlonBrando RobertDuvall","https://m.media-amazon.com/images/M/MV5BMDdhODg0MjYtYzBiOS00ZmI5LWEwZGYtZDEyNDU4MmQyNzFkXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_QL75_UX190_CR0,2,190,281_.jpg"
981,38073,Going the Distance,"['Erin', 'and', 'Garrett', 'are', 'very', 'much', 'in', 'love.', 'When', 'Erin', 'moves', 'to', 'San', 'Francisco', 'to', 'finish', 'her', 'journalism', 'degree', 'and', 'Garrett', 'stays', 'behind', 'in', 'New', 'York', 'to', 'work', 'in', 'the', 'music', 'industry,', 'they', 'gamely', 'keep', 'the', 'romance', 'alive', 'with', 'webcams', 'and', 'frequent-flyer', 'miles.', 'But', 'just', 'when', 'it', 'seems', 'the', 'lovers', 'will', 'soon', 'be', 'reunited,', 'they', 'each', 'score', 'a', 'big', 'break', 'that', 'could', 'separate', 'them', 'for', 'good.']",13.611544,6.0,262,"['Comedy', 'Drama', 'Romance']","['DrewBarrymore', 'JustinLong', 'CharlieDay']","['malenudity', 'sex', 'sanfrancisco', 'waitress', 'newspaper', 'bar', 'nudity', 'airplane', 'malefemalerelationship', 'writer', 'newyorkcity', 'masturbation', 'phonesex', 'textmessaging', 'intern', 'longdistancerelationship', 'womandirector', 'recordcompany', 'skype']",2010,"Erin and Garrett are very much in love. When Erin moves to San Francisco to finish her journalism degree and Garrett stays behind in New York to work in the music industry, they gamely keep the romance alive with webcams and frequent-flyer miles. But just when it seems the lovers will soon be reunited, they each score a big break that could separate them for good. Comedy Drama Romance malenudity sex sanfrancisco waitress newspaper bar nudity airplane malefemalerelationship writer newyorkcity masturbation phonesex textmessaging intern longdistancerelationship womandirector recordcompany skype DrewBarrymore JustinLong CharlieDay","https://m.media-amazon.com/images/M/MV5BMjQ1ODUyMjk5N15BMl5BanBnXkFtZTcwMjAxOTE2Mw@@._V1_QL75_UX190_CR0,0,190,281_.jpg"
982,2054,Mr. Holland's Opus,"['In', '1965,', 'passionate', 'musician', 'Glenn', 'Holland', 'takes', 'a', 'day', 'job', 'as', 'a', 'high', 'school', 'music', 'teacher,', 'convinced', ""it's"", 'just', 'a', 'small', 'obstacle', 'on', 'the', 'road', 'to', 'his', 'true', 'calling:', 'writing', 'a', 'historic', 'opus.', 'As', 'the', 'decades', 'roll', 'by', 'with', 'the', 'composition', 'unwritten', 'but', 'generations', 'of', 'students', 'inspired', 'through', 'his', 'teaching,', 'Holland', 'must', 'redefine', 'his', ""life's"", 'purpose.']",6.775294,6.9,113,"['Music', 'Drama', 'Family']","['RichardDreyfuss', 'GlenneHeadly', 'JayThomas']","['composer', 'mentor', 'deaf-mute', 'musical', 'apprentice', 'privatelife', 'music', 'disabled']",1995,"In 1965, passionate musician Glenn Holland takes a day job as a high school music teacher, convinced it's just a small obstacle on the road to his true calling: writing a historic opus. As the decades roll by with the composition unwritten but generations of students inspired through his teaching, Holland must redefine his life's purpose. Music Drama Family composer mentor deaf-mute musical apprentice privatelife music disabled RichardDreyfuss GlenneHeadly JayThomas","https://m.media-amazon.com/images/M/MV5BZDZhNDRlZjAtYzdhNy00ZjU1LWFlMDYtNjA5NjliM2Y5ZmVjL2ltYWdlXkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_QL75_UX190_CR0,1,190,281_.jpg"
983,302156,Criminal,"['Bill', 'Pope', 'is', 'a', 'CIA', 'agent', 'on', 'a', 'mission', 'in', 'London', 'tracking', 'down', 'a', 'shadowy', 'hacker', 'nicknamed', '""The', 'Dutchman.""', 'When', 'he', 'gets', 'mysteriously', 'ambushed', 'and', 'killed,', 'an', 'experimental', 'procedure', 'is', 'used', 'to', 'transfer', 'his', 'memories', 'into', 'dangerous', 'ex-convict', 'Jericho', 'Stewart.', 'When', 'he', 'wakes', 'up', 'with', 'the', 'CIA', ""agent's"", 'memories,', 'his', 'mission', 'is', 'to', 'find', 'The', 'Dutchman', 'and', 'eliminate', 'him', 'before', 'the', 'hacker', 'launches', ""ICBM's"", 'and', 'starts', 'World', 'War', 'III.', 'But', 'complications', 'soon', 'arise', 'and', 'the', 'mission', 'turns', 'personal.']",27.891012,5.7,557,['Action'],"['KevinCostner', 'GaryOldman', 'TommyLeeJones']","['cia', 'memory', 'convict', 'implant']",2016,"Bill Pope is a CIA agent on a mission in London tracking down a shadowy hacker nicknamed ""The Dutchman."" When he gets mysteriously ambushed and killed, an experimental procedure is used to transfer his memories into dangerous ex-convict Jericho Stewart. When he wakes up with the CIA agent's memories, his mission is to find The Dutchman and eliminate him before the hacker launches ICBM's and starts World War III. But complications soon arise and the mission turns personal. Action cia memory convict implant KevinCostner GaryOldman TommyLeeJones","https://m.media-amazon.com/images/M/MV5BYjIxZmZmM2UtN2EwYi00ZDNiLWJkY2ItMmQ4MWI0MmM2YzcyXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_QL75_UX190_CR0,0,190,281_.jpg"
984,606,Out of Africa,"['Out', 'of', 'Africa', 'tells', 'the', 'story', 'of', 'the', 'life', 'of', 'Danish', 'author', 'Karen', 'Blixen,', 'who', 'at', 'the', 'beginning', 'of', 'the', '20th', 'century', 'moved', 'to', 'Africa', 'to', 'build', 'a', 'new', 'life', 'for', 'herself.', 'The', 'film', 'is', 'based', 'on', 'the', 'autobiographical', 'novel', 'by', 'Karen', 'Blixen', 'from', '1937.']",13.864975,7.0,279,['Drama'],"['MerylStreep', 'RobertRedford', 'KlausMariaBrandauer']","['dancing', 'trainstation', 'denmark', 'fire', 'cemetery', 'compass', 'lion', 'picnic', 'fireworks', 'grave', 'passion', 'farmworker', 'plantation', 'kenia', 'coffeeplantation', 'safari', 'banker', 'airplane', 'weddingnight', 'adventure', 'aggressionbyanimal', 'friendship', 'syphillis']",1985,"Out of Africa tells the story of the life of Danish author Karen Blixen, who at the beginning of the 20th century moved to Africa to build a new life for herself. The film is based on the autobiographical novel by Karen Blixen from 1937. Drama dancing trainstation denmark fire cemetery compass lion picnic fireworks grave passion farmworker plantation kenia coffeeplantation safari banker airplane weddingnight adventure aggressionbyanimal friendship syphillis MerylStreep RobertRedford KlausMariaBrandauer","https://m.media-amazon.com/images/M/MV5BMTc5Y2NiZWQtZGY4YS00NDI4LThhM2ItMDdhYzFlNzY1NmM0XkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_QL75_UX190_CR0,1,190,281_.jpg"
985,87502,Flight,"['Commercial', 'airline', 'pilot', 'Whip', 'Whitaker', 'has', 'a', 'problem', 'with', 'drugs', 'and', 'alcohol,', 'though', 'so', 'far', ""he's"", 'managed', 'to', 'complete', 'his', 'flights', 'safely.', 'His', 'luck', 'runs', 'out', 'when', 'a', 'disastrous', 'mechanical', 'malfunction', 'sends', 'his', 'plane', 'hurtling', 'toward', 'the', 'ground.', 'Whip', 'pulls', 'off', 'a', 'miraculous', 'crash-landing', 'that', 'results', 'in', 'only', 'six', 'lives', 'lost.', 'Shaken', 'to', 'the', 'core,', 'Whip', 'vows', 'to', 'get', 'sober', '--', 'but', 'when', 'the', 'crash', 'investigation', 'exposes', 'his', 'addiction,', 'he', 'finds', 'himself', 'in', 'an', 'even', 'worse', 'situation.']",42.213765,6.5,2415,['Drama'],"['DenzelWashington', 'DonCheadle', 'BruceGreenwood']","['confession', 'airplane', 'fword', 'hangover', 'airplanecrash', 'syringe', 'denial', 'pornactress', 'jesusfreak', 'baseballstadium', 'perjury', 'nationaltransportationsafetyboard', 'flyingupsidedown', 'narcissist', 'relapse', 'substanceabuse']",2012,"Commercial airline pilot Whip Whitaker has a problem with drugs and alcohol, though so far he's managed to complete his flights safely. His luck runs out when a disastrous mechanical malfunction sends his plane hurtling toward the ground. Whip pulls off a miraculous crash-landing that results in only six lives lost. Shaken to the core, Whip vows to get sober -- but when the crash investigation exposes his addiction, he finds himself in an even worse situation. Drama confession airplane fword hangover airplanecrash syringe denial pornactress jesusfreak baseballstadium perjury nationaltransportationsafetyboard flyingupsidedown narcissist relapse substanceabuse DenzelWashington DonCheadle BruceGreenwood","https://m.media-amazon.com/images/M/MV5BMTUxMjI1OTMxNl5BMl5BanBnXkFtZTcwNjc3NTY1OA@@._V1_QL75_UX190_CR0,0,190,281_.jpg"
986,698,Moonraker,"['During', 'the', 'transportation', 'of', 'a', 'Space', 'Shuttle', 'a', 'Boeing', '747', 'crashes', 'in', 'the', 'Atlantic', 'Ocean', 'yet', 'when', 'they', 'go', 'to', 'look', 'for', 'the', 'destroyed', 'shuttle', 'it', 'is', 'not', 'there.', 'James', 'Bond', 'investigates', 'the', 'missing', 'mission', 'space', 'shuttle', 'and', 'soon', 'learns', 'that', 'the', 'shuttles', 'owner', 'Hugo', 'Drax', 'wants', 'to', 'kill', 'all', 'of', 'mankind.']",29.887404,5.9,541,"['Action', 'Adventure', 'Thriller', 'ScienceFiction']","['RogerMoore', 'LoisChiles', 'MichaelLonsdale']","['venice', 'massmurder', 'spacemarine', 'spacesuit', 'marcussquare', 'spacebattle', 'secretbase', 'utopia', 'spacetravel', 'boatchase', 'astronaut', 'lasers', 'britishsecretservice', 'weightlessness']",1979,During the transportation of a Space Shuttle a Boeing 747 crashes in the Atlantic Ocean yet when they go to look for the destroyed shuttle it is not there. James Bond investigates the missing mission space shuttle and soon learns that the shuttles owner Hugo Drax wants to kill all of mankind. Action Adventure Thriller ScienceFiction venice massmurder spacemarine spacesuit marcussquare spacebattle secretbase utopia spacetravel boatchase astronaut lasers britishsecretservice weightlessness RogerMoore LoisChiles MichaelLonsdale,"https://m.media-amazon.com/images/M/MV5BYWE1ZDE1ZjMtNTVlZS00NGZjLTg2MWItYjQzMTJlMzAzZGNkXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_QL75_UX190_CR0,3,190,281_.jpg"
987,11313,Hearts in Atlantis,"['A', 'widowed', 'mother', 'and', 'her', 'son', 'change', 'when', 'a', 'mysterious', 'stranger', 'enters', 'their', 'lives.']",7.06762,6.4,131,"['Drama', 'Mystery']","['AnthonyHopkins', 'AntonYelchin', 'HopeDavis']","['americanfootball', 'billard', 'baseballbat', 'richardnixon', 'psychicpower', 'americanflag', 'wager', 'lingerieslip', 'singlemother', 'moving', 'stranger', 'childhood', 'childhoodfriends', 'ferriswheel', 'strawhat', 'informant', 'mysteriousstranger', 'womancrying', 'librarycard', 'lowmen', 'bronkonagurski', 'culvert', 'floatingoninnertube', 'windchime', 'jackofspades', 'clairvoyant', 'hiresrootbeer', 'wrongnumber']",2001,A widowed mother and her son change when a mysterious stranger enters their lives. Drama Mystery americanfootball billard baseballbat richardnixon psychicpower americanflag wager lingerieslip singlemother moving stranger childhood childhoodfriends ferriswheel strawhat informant mysteriousstranger womancrying librarycard lowmen bronkonagurski culvert floatingoninnertube windchime jackofspades clairvoyant hiresrootbeer wrongnumber AnthonyHopkins AntonYelchin HopeDavis,"https://m.media-amazon.com/images/M/MV5BNjFjNWNmYWUtZTFlMi00ZDcxLWJkY2MtNjMwYmM0OTc5OTM1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX190_CR0,1,190,281_.jpg"
988,6488,Arachnophobia,"['A', 'large', 'spider', 'from', 'the', 'jungles', 'of', 'South', 'America', 'is', 'accidentally', 'transported', 'in', 'a', 'crate', 'with', 'a', 'dead', 'body', 'to', 'America', 'where', 'it', 'mates', 'with', 'a', 'local', 'spider.', 'Soon', 'after,', 'the', 'residents', 'of', 'a', 'small', 'California', 'town', 'disappear', 'as', 'the', 'result', 'of', 'spider', 'bites', 'from', 'the', 'deadly', 'spider', 'offspring.', ""It's"", 'up', 'to', 'a', 'couple', 'of', 'doctors', 'with', 'the', 'help', 'of', 'an', 'insect', 'exterminator', 'to', 'annihilate', 'these', 'eight', 'legged', 'freaks.']",15.895661,6.2,433,"['Comedy', 'Horror']","['JeffDaniels', 'HarleyJaneKozak', 'GaretteRatliffHenson']","['smalltown', 'outbreak', 'exterminator', 'spiderbite', 'creaturefeature', 'spiderqueen', 'animalattack', 'spiders', 'invasivespecies', 'arachnophobia', 'animalhorror', 'spidergeneral']",1990,"A large spider from the jungles of South America is accidentally transported in a crate with a dead body to America where it mates with a local spider. Soon after, the residents of a small California town disappear as the result of spider bites from the deadly spider offspring. It's up to a couple of doctors with the help of an insect exterminator to annihilate these eight legged freaks. Comedy Horror smalltown outbreak exterminator spiderbite creaturefeature spiderqueen animalattack spiders invasivespecies arachnophobia animalhorror spidergeneral JeffDaniels HarleyJaneKozak GaretteRatliffHenson","https://m.media-amazon.com/images/M/MV5BMjExNTcyMjI2Ml5BMl5BanBnXkFtZTgwMDgwNTg4NjE@._V1_QL75_UX190_CR0,0,190,281_.jpg"
989,10559,Frequency,"['When', 'a', 'rare', 'phenomenon', 'gives', 'police', 'officer', 'John', 'Sullivan', 'the', 'chance', 'to', 'speak', 'to', 'his', 'father,', '30', 'years', 'in', 'the', 'past,', 'he', 'takes', 'the', 'opportunity', 'to', 'prevent', 'his', ""dad's"", 'tragic', 'death.', 'After', 'his', 'actions', 'inadvertently', 'give', 'rise', 'to', 'a', 'series', 'of', 'brutal', 'murders', 'he', 'and', 'his', 'father', 'must', 'find', 'a', 'way', 'to', 'fix', 'the', 'consequences', 'of', 'altering', 'time.']",19.258041,7.0,462,"['Crime', 'Drama', 'ScienceFiction', 'Thriller']","['DennisQuaid', 'JimCaviezel', 'AndreBraugher']","['newyork', 'mother', 'detective', 'baseball', 'radio', 'firemen', 'future', 'time', 'raceagainsttime', 'investigation', 'father', 'history', 'murder', 'paranormal', 'rescue', 'familyrelationships', 'escape', 'crime', 'explosion', 'flashback', 'phenomenon', 'amateurradio', 'auroraborealis', 'alteringhistory']",2000,"When a rare phenomenon gives police officer John Sullivan the chance to speak to his father, 30 years in the past, he takes the opportunity to prevent his dad's tragic death. After his actions inadvertently give rise to a series of brutal murders he and his father must find a way to fix the consequences of altering time. Crime Drama ScienceFiction Thriller newyork mother detective baseball radio firemen future time raceagainsttime investigation father history murder paranormal rescue familyrelationships escape crime explosion flashback phenomenon amateurradio auroraborealis alteringhistory DennisQuaid JimCaviezel AndreBraugher","https://m.media-amazon.com/images/M/MV5BMTI4NTgyOTIxN15BMl5BanBnXkFtZTYwMTUwODY3._V1_QL75_UX190_CR0,0,190,281_.jpg"
